156.265,-0.0287204801705278
156.2652,0.0502446021995807
156.2654,-0.0269845022541435
156.2656,-0.0114642922155132
156.2658,0.0127265181906211
156.266,0.0473992507192681
156.2662,0.0458758648651693
156.2664,-0.0458937755125574
156.2666,0.123729732678319
156.2668,0.0878446536650975
156.267,0.0748811035109991
156.2672,0.0736172698547569
156.2674,-0.0564475446622715
156.2676,0.127947392281942
156.2678,0.0394270053970442
156.268,0.18707015130674
156.2682,0.155919288838719
156.2684,0.346359363934848
156.2686,0.146014780362913
156.2688,0.0957289858896367
156.269,-0.0817653591720453
156.2692,0.105160097182435
156.2694,0.266580559894269
156.2696,0.390747867892442
156.2698,0.382554883584151
156.27,0.255004736866056
156.2702,0.115547914421235
156.2704,0.258293306697325
156.2706,0.122942758944852
156.2708,0.101290475934886
156.271,0.140038739104627
156.2712,0.235405908729925
156.2714,-0.000828390602737002
156.2716,0.0255264837268666
156.2718,0.113777492888907
156.272,0.0906813294015919
156.2722,0.0829480967458046
156.2724,-0.0939296228795738
156.2726,-0.0444619125991795
156.2728,0.0455297527546674
156.273,0.0389744552967694
156.2732,0.0645653962250547
156.2734,0.00760456273764259
156.2736,0.0613622284997065
156.2738,0.0378979022275316
156.274,-0.0220499516211726
156.2742,-0.00590589477779939
156.2744,0.0536619750335387
156.2746,-0.120727745838103
156.2748,-0.0216803115670582
156.275,-0.0147989867224397
156.2752,-0.188034908722965
156.2754,-0.0177910017407575
156.2756,-0.09993692905536
156.2758,0.0255721606168954
156.276,0.0358436739765826
