0,10974.712046419
0.05,7867.41144886118
0.1,8280.07274616783
0.15,8704.42539187668
0.2,8482.722785139
0.25,8600.93530787217
0.3,8172.25253312549
0.35,8407.81155278427
0.4,8387.89295921018
0.45,8964.66614705118
0.5,8482.722785139
0.55,8510.43561098121
0.6,8607.43050142894
0.65,8849.91772754828
0.7,8940.41742443925
0.75,8527.75612713259
0.8,8780.20265003897
0.85,8212.95574608123
0.9,8619.12184983112
0.95,8744.69559192864
1,9398.1120637395
1.05,9309.34441846367
1.1,8234.60639127046
1.15,8973.32640512687
1.2,8836.92734043474
1.25,9013.16359227505
1.3,9235.7322248203
1.35,9159.95496665801
1.4,8741.23148869836
1.45,8911.40555988568
1.5,9108.42643110765
1.55,9574.3483155798
1.6,8497.44522386767
1.65,9080.28059236165
1.7,8778.90361132762
1.75,8844.72157270287
1.8,8584.04780462458
1.85,8340.69455269767
1.9,9390.31783147138
1.95,8600.93530787217
2,8921.36485667273
2.05,8547.67472070668
2.1,9017.06070840911
2.15,8431.19424958864
2.2,9146.96457954447
2.25,9466.52810253746
2.3,8554.16991426344
2.35,9141.76842469906
2.4,8823.50394041742
2.45,9612.02043820906
2.5,9246.12453451113
2.55,9219.27773447649
2.6,9697.32398025461
2.65,9305.88031523339
2.7,9126.6129730666
2.75,8659.39204988308
2.8,9103.66328916602
2.85,8447.64873993245
2.9,9272.97133454577
2.95,8941.28345024682
3,9057.33090846107
3.05,9499.87009612887
3.1,9918.16056118472
3.15,9340.08833463237
3.2,9230.1030570711
3.25,9919.02658699229
3.3,9309.34441846367
3.35,9102.36425045466
3.4,9265.61011518143
3.45,10318.6974971854
3.5,9425.82488958171
3.55,9723.73776738547
3.6,9166.45016021477
3.65,10341.647181086
3.7,9221.00978609162
3.75,10318.6974971854
3.8,11045.7261626396
3.85,10998.5277561271
3.9,10399.6709101931
3.95,10197.4538841257
4,9488.17874772668
4.05,9551.39863167922
4.1,9676.10634796917
4.15,9944.14133541179
4.2,10835.2818914004
4.25,10764.7007880835
4.3,10349.0084004503
4.35,10174.5042002252
4.4,9949.77050316099
4.45,11063.046678791
4.5,10975.1450593228
4.55,9726.76885771196
4.6,10171.9061228025
4.65,9865.7659998268
4.7,10581.1033168788
4.75,10600.1558846454
4.8,9760.97687711094
4.85,10528.7087555209
4.9,10390.1446263099
4.95,10591.4956265697
5,9682.16852862215
