0,1540.85236184483
0.1,1514.44178221696
0.2,1352.02666076486
0.3,1188.83853109193
0.4,1514.74328749812
0.5,1441.37165657907
0.6,1397.20434039305
0.7,1365.6232659437
0.8,1305.50824488644
0.9,1262.61109988485
1,1195.94635771998
1.1,1414.50561152648
1.2,1499.70009847034
1.3,1304.08732106143
1.4,1211.36161709471
1.5,1215.47042842617
1.6,1392.78760877445
1.7,1482.6137300373
1.8,1377.33706686681
1.9,1207.62166860721
2,1286.82774746687
2.1,1253.73914661175
2.2,1423.55076996109
2.3,1407.97513543681
2.4,1211.56048228015
2.5,1258.11418069147
2.6,1291.414476744
2.7,1561.55037864573
2.8,1358.4256292319
2.9,1199.13140819004
3,1122.06794132836
3.1,1423.81699270935
3.2,1233.6665928941
3.3,1234.71223886916
3.4,1294.18896683121
3.5,1274.59112355622
3.6,1444.52783952221
3.7,1271.30984799643
3.8,1253.8642392284
