0,66923.8763315147
0.1,66238.4169048238
0.2,67767.8184809907
0.3,66945.0939638001
0.4,65966.9178141509
0.5,67027.799428423
0.6,65712.3062267255
0.7,64926.8208192604
0.8,66100.7188014203
0.9,67409.2837966571
1,66244.9120983805
1.1,66806.9628474928
1.2,67470.7716289945
1.3,65933.5758205594
1.4,67404.9536676193
1.5,67623.1921711267
1.6,65843.5091365723
1.7,66424.6124534511
1.8,67882.9999133974
1.9,68116.3938685373
2,67303.6286481337
2.1,69441.8463670217
2.2,67514.072919373
2.3,68687.9709015329
2.4,68516.930804538
2.5,69021.8238503507
2.6,68836.9273404347
2.7,67793.7992552178
2.8,69832.4240062354
2.9,68852.9488178748
3,66325.0194855807
3.1,67465.1424612453
3.2,68122.8890620941
3.3,69403.7412314887
3.4,67857.4521520741
3.5,70325.1926907422
3.6,69401.143154066
3.7,68610.0285788516
3.8,67677.3187840998
3.9,68690.5689789556
4,68579.2846626829
4.1,68398.7182818048
4.2,68245.8647267689
4.3,68327.7041655841
4.4,68901.8792760024
4.5,69499.4370832251
4.6,69581.2765220404
4.7,67954.4470425219
4.8,69645.3624318005
4.9,67740.9716809561
5,67243.8728674114
5.1,68867.2382436997
5.2,66450.5932276782
5.3,66647.1810859964
5.4,66729.4535377154
5.5,66431.1076470079
5.6,65715.7703299558
5.7,65497.5318264484
5.8,65677.232181519
5.9,66790.0753442453
6,64276.8684506798
6.1,63894.5180566381
6.2,68397.4192430934
6.3,65911.9251753702
6.4,64943.2753096042
6.5,67735.3425132069
6.6,64404.6072572963
6.7,66755.0012990387
6.8,66153.1133627782
6.9,65613.5792846627
7,65548.627349095
7.1,65242.4872261193
7.2,64854.0746514246
7.3,63301.7233913571
7.4,61984.9311509483
7.5,62236.9446609509
7.6,65090.0666839872
7.7,65465.4888715684
7.8,64866.1990127306
7.9,65147.2243872867
8,64859.7038191738
