196,94646.228457608
196.0002,64798.6489997402
196.0004,62808.5216939465
196.0006,63922.2308824803
196.0008,62836.2345197887
196.001,60342.9462197973
196.0012,62324.4132675154
196.0014,64409.8034121417
196.0016,63116.8268814411
196.0018,64069.455269767
196.002,64576.0803671949
196.0022,63031.9563522993
196.0024,59767.9050835715
196.0026,62134.7536156577
196.0028,65962.587685113
196.003,62760.8902745302
196.0032,62833.636442366
196.0034,64757.0797609769
196.0036,63697.9301983199
196.0038,63023.2960942236
196.004,62924.5691521607
196.0042,62350.3940417424
196.0044,64074.6514246124
196.0046,62682.947951849
196.0048,62509.7427903351
196.005,60958.6905689789
196.0052,61732.9176409457
196.0054,63432.0602753962
196.0056,61907.8548540746
196.0058,63096.0422620594
196.006,62737.5075777258
196.0062,62691.6082099246
196.0064,61158.7425305274
196.0066,63998.4411535464
196.0068,63636.4423659825
196.007,63294.3621719927
196.0072,61280.8521693946
196.0074,61952.0221702607
196.0076,61973.6728154499
196.0078,61956.3522992985
196.008,62793.7992552178
196.0082,63352.3859010998
196.0084,62023.9023122889
196.0086,62473.3697064173
196.0088,63555.9019658786
196.009,65037.6721226293
196.0092,63639.9064692128
196.0094,63683.2077595912
196.0096,63520.3949077682
196.0098,61942.4958863774
196.01,60419.1564908634
196.0102,63918.76677925
196.0104,61855.8933056205
196.0106,63576.6865852602
196.0108,62694.2062873474
196.011,63749.0257209665
196.0112,65585.8664588205
196.0114,63587.0788949511
196.0116,61831.6445830086
196.0118,65759.0716203343
196.012,64270.3732571231
196.0122,64440.1143154066
196.0124,62288.906209405
196.0126,61541.5259374729
196.0128,62395.427383736
196.013,65161.5138131116
196.0132,61228.0245951329
196.0134,61267.8617822811
