60384.74,642.533414162409,14.1771632202047,656.710577382613
60386.811,632.256574579256,9.1734585542501,641.430033133506
60388.741,569.181028261309,24.056272432474,593.237300693783
60390.641,580.554833867383,-22.5166709967957,558.038162870587
60392.579,648.191449438527,3.65655340973605,651.848002848263
60394.561,600.848705291418,10.9696602292082,611.818365520626
60396.455,592.361652377241,53.0520994710827,645.413751848323
60398.374,604.168470887099,-60.8784067691143,543.290064117985
60400.278,582.344620536359,35.5391331402416,617.8837536766
60402.218,559.741346958806,-55.9388521629796,503.802494795826
60404.052,635.143327271153,69.538664844805,704.681992115958
60405.952,630.842065760226,15.0111139978638,645.85317975809
60407.866,627.984180595248,55.4256516844202,683.409832279669
60409.748,572.904939233856,51.2558977961247,624.16083702998
60411.662,548.598481568084,-49.2030958818869,499.395385686197
60413.538,607.22842874051,-5.70935532397384,601.519073416536
60415.44,627.984180595248,-16.6148654933621,611.369315101886
60417.322,620.305418434803,16.1016650148026,636.407083449605
60419.225,597.70214485725,-55.0407513255006,542.661393531749
60421.071,605.034496694668,37.3353348151997,642.369831509868
60423.003,510.551081088883,-78.776273458875,431.774807630008
60424.906,571.605900522502,10.5206098104686,582.126510332971
