0,47786.4380358535
0.2,33567.5933142808
0.4,34696.8909673508
0.6,37282.4110158483
0.8,38613.4926820819
1,36622.0663375769
1.2,38491.3830432147
1.4,40367.1949424093
1.6,41506.4518922664
1.8,43243.2666493462
2,44680.8694899108
2.2,46631.5926214601
2.4,50564.2158136312
2.6,52682.5149389452
2.8,54928.9858837793
3,58352.8189140036
3.2,59599.4630639993
3.4,62718.8880228631
3.6,63521.2609335758
3.8,66304.234866199
4,69141.3354117953
4.2,75382.3503940417
4.4,77213.1289512427
4.6,79884.3855546895
4.8,80833.982852689
5,84454.8367541353
5.2,84266.0431280852
5.4,86721.2262925435
5.6,88129.8172685546
5.8,87849.657919806
6,90850.8703559366
6.2,92637.9146098554
6.4,91775.7859184204
6.6,95593.6606910886
6.8,96108.9460465922
7,93914.869663116
7.2,97781.241881008
7.4,98597.4712046419
7.6,97449.1209838053
7.8,97226.9853641638
8,97052.4811639387
