0,475.881181259202
0.02,-559.885684593401
0.04,1413.35411795271
0.06,1198.57971767559
0.08,773.361046159175
0.1,834.415865592795
0.12,202.650038971161
0.14,0.866025807569088
0.16,845.674201091192
0.18,465.921884472157
0.2,1091.62553044081
0.22,669.004936347103
0.24,-471.118039317572
0.26,358.101671429809
0.28,-163.245864726769
0.3,-265.436910019919
0.32,69.7150775093098
0.34,465.488871568373
0.36,171.473109898675
0.38,-79.2413613925695
0.4,278.427297133455
0.42,-151.554516324586
0.44,37.2391097254698
0.46,155.884645362432
0.48,-656.447562137352
0.5,1157.87650471984
0.52,444.704252186715
0.54,627.002684680003
0.56,651.251407291937
0.58,1338.44288559799
0.6,-886.810426950723
0.62,1456.22239542738
0.64,-150.255477613233
0.66,-650.818394388153
0.68,382.350394041742
0.7,832.250801073872
0.72,-141.162206633758
0.74,-566.380878150169
0.76,1404.26084697324
0.78,-500.995929678704
0.8,-769.896942928899
0.82,-290.984671343206
0.84,57.5907162033429
0.86,-670.303975058457
0.88,523.945613579285
0.9,159.348748592708
0.92,-348.142374642764
0.94,904.130943102104
0.96,695.41872347796
0.98,-567.246903957738
1,-207.846193816576
1.02,100.025980774227
1.04,-636.095955659479
1.06,-638.261020178401
1.08,-656.447562137352
1.1,-368.060968216853
1.12,-162.812851822984
1.14,142.894258248896
1.16,91.3657226985364
