54061.148,960.538090701769,1.06809849600185,961.606189197771
54063.018,852.429202390231,-11.7202159291014,840.70898646113
54064.804,656.476429664271,-41.3671660748824,615.109263589388
54066.539,831.702318062411,37.6721226292543,869.374440691666
54068.321,821.771888802286,116.278398429607,938.050287231893
54070.179,764.729655610404,21.4197049738749,786.149360584279
54071.951,661.470511821252,-128.864640166277,532.605871654975
54073.675,784.936924453682,-29.3005398227534,755.636384630929
54075.403,801.016136947548,-34.265754452816,766.750382494732
54077.197,741.664501602148,-51.7017407118732,689.962760890274
54078.941,859.299673796946,-6.46632602984902,852.833347767097
54080.737,863.081319823331,-35.5070581103317,827.574261712999
54082.53,842.67197829162,-17.609191420571,825.062786871049
54084.33,822.118299125314,0.375277849946595,822.49357697526
54086.108,891.804509107705,-60.4486013683208,831.355907739384
54087.906,799.774833290032,13.5677376519154,813.342570941947
54089.696,772.437285297768,41.2805634941255,813.717848791894
54091.422,804.797782973932,-57.8793914725325,746.9183915014
54093.216,1000.17320516151,86.0829652723651,1086.25617043388
54095.014,804.422505123986,-26.5581247654513,777.864380358535
54096.729,777.14269218556,26.2117144424237,803.354406627984
54098.492,905.718657082648,-7.9674374296354,897.751219653012
54100.286,1103.69215669294,57.5041136225859,1161.19627031552
54102.104,875.609826506163,-16.8875032475968,858.722323258566
54103.906,852.74674518634,6.43745850293005,859.18420368927
54105.7,775.121965301233,-39.6062469328253,735.515718368407
54107.498,761.265552380127,-61.0836869605381,700.181865419589
54109.308,805.230795877717,29.618082618862,834.848878496579
54111.122,872.867411448861,63.4219566409746,936.289368089836
54112.837,864.842238965388,23.3249617505268,888.167200715915
54114.546,797.552033717271,-4.53220172627811,793.019831990993
54116.349,928.524003348633,-52.3368263040905,876.187177044542
54118.093,873.964377471782,12.6728443174273,886.637221789209
54119.911,821.079068156231,20.2072688432782,841.286336999509
54121.709,939.580266158598,49.7387488813833,989.319015039981
54123.499,719.984988886002,-49.5655437198695,670.419445166133
54125.297,829.277445801218,-5.80237291071274,823.475072890505
54127.103,742.761467625068,-23.0074189544182,719.75404867065
54128.837,676.337288184521,-67.3479403019543,608.989347882567
54130.631,717.964262001674,6.14878323374036,724.113045235415
54132.427,828.122744724459,70.1769579400133,898.299702664473
