198.20300000,0.00058800
198.43074417,-0.00076300
198.65848835,-0.00019500
198.88623252,-0.00044200
199.11397669,-0.00034000
199.34172087,0.00015700
199.56946504,-0.00002900
199.79720921,-0.00011500
200.02495339,-0.00083500
200.25269756,-0.00004000
200.48044173,-0.00028300
200.70818591,0.00032200
200.93593008,-0.00016900
201.16367425,-0.00020700
201.39141843,0.00043400
201.61916260,-0.00062100
201.84690677,0.00058100
202.07465095,0.00000000
202.30239512,0.00011200
202.53013929,-0.00035600
202.75788347,0.00022600
202.98562764,0.00045200
203.21337181,-0.00064400
203.44111599,0.00017200
203.66886016,-0.00055600
203.89660433,0.00005000
204.12434851,-0.00009200
204.35209268,0.00018700
204.57983685,0.00037900
204.80758103,-0.00007200
205.03532520,-0.00019800
205.26306937,0.00034000
205.49081355,-0.00023200
205.71855772,-0.00029100
205.94630189,0.00036700
206.17404607,-0.00017900
206.40179024,0.00005300
206.62953441,-0.00039600
206.85727859,-0.00057900
207.08502276,0.00111200
207.31276693,-0.00045100
207.54051111,0.00016200
207.76825528,-0.00034000
207.99599945,-0.00047500
208.22374362,-0.00039600
208.45148780,-0.00043900
208.67923197,-0.00035100
208.90697614,-0.00057400
209.13472032,0.00018500
209.36246449,-0.00021100
209.59020866,-0.00002100
209.81795284,-0.00021500
210.04569701,-0.00034200
210.27344118,-0.00038700
210.50118536,-0.00090200
210.72892953,0.00010700
210.95667370,-0.00088300
211.18441788,-0.00011400
211.41216205,0.00010400
211.63990622,-0.00014800
211.86765040,-0.00052100
212.09539457,-0.00033700
212.32313874,-0.00019300
212.55088292,-0.00001900
212.77862709,-0.00002100
213.00637126,-0.00006400
213.23411544,0.00010600
213.46185961,0.00008600
213.68960378,-0.00014600
213.91734796,-0.00014200
214.14509213,-0.00026800
214.37283630,0.00002200
214.60058048,-0.00043900
214.82832465,0.00027400
215.05606882,-0.00042400
215.28381300,0.00029000
215.51155717,0.00016100
215.73930134,-0.00005600
215.96704552,0.00008300
216.19478969,-0.00027100
216.42253386,0.00029300
216.65027804,-0.00035400
216.87802221,0.00047500
217.10576638,-0.00024000
217.33351056,-0.00042300
217.56125473,-0.00023600
217.78899890,-0.00033000
218.01674308,-0.00041500
218.24448725,0.00019700
218.47223142,0.00058300
218.69997560,-0.00095400
218.92771977,0.00016100
219.15546394,-0.00050900
219.38320812,-0.00031300
219.61095229,-0.00044500
219.83869646,-0.00020900
220.06644064,-0.00001200
220.29418481,-0.00061400
220.52192898,-0.00019900
220.74967316,-0.00011800
220.97741733,0.00004600
221.20516150,-0.00017600
221.43290568,-0.00005300
221.66064985,-0.00002700
221.88839402,-0.00023300
222.11613820,-0.00026700
222.34388237,0.00007200
222.57162654,0.00064100
222.79937072,-0.00008600
223.02711489,0.00021600
223.25485906,-0.00024500
223.48260324,0.00037100
223.71034741,0.00004700
223.93809158,-0.00000200
224.16583576,0.00014100
224.39357993,-0.00055600
224.62132410,0.00106400
224.84906828,-0.00074700
225.07681245,-0.00028400
225.30455662,-0.00057800
225.53230080,-0.00053500
225.76004497,0.00010700
225.98778914,0.00052600
226.21553332,-0.00026000
226.44327749,-0.00028700
226.67102166,0.00048900
226.89876583,-0.00006800
227.12651001,0.00048200
227.35425418,0.00004900
227.58199835,-0.00005200
227.80974253,0.00023500
228.03748670,-0.00021900
228.26523087,-0.00037300
228.49297505,-0.00059700
228.72071922,-0.00021000
228.94846339,-0.00058400
229.17620757,-0.00018400
229.40395174,-0.00018600
229.63169591,0.00008300
229.85944009,0.00012200
230.08718426,-0.00007700
230.31492843,-0.00026400
230.54267261,-0.00076300
230.77041678,0.00003900
230.99816095,-0.00030200
231.22590513,-0.00001300
231.45364930,-0.00052900
231.68139347,-0.00071900
231.90913765,-0.00054500
232.13688182,-0.00033600
232.36462599,-0.00001900
232.59237017,-0.00050100
232.82011434,0.00003500
233.04785851,-0.00050000
233.27560269,0.00028400
233.50334686,-0.00041900
233.73109103,-0.00073900
233.95883521,-0.00079300
234.18657938,-0.00093900
234.41432355,-0.00024600
234.64206773,-0.00039000
234.86981190,0.00033800
235.09755607,-0.00074200
235.32530025,-0.00012000
235.55304442,-0.00025200
235.78078859,-0.00003200
236.00853277,-0.00047700
236.23627694,-0.00048400
236.46402111,-0.00019000
236.69176529,-0.00100100
236.91950946,0.00013100
