500,1567.50671170001
690,3274.87659132242
880,4681.73551571837
1070,6447.12912444791
1260,7654.36910019919
1450,8477.52663029358
1640,9356.54282497618
1830,9988.7416645016
2020,11079.5011691348
2210,11747.6400796744
2400,12333.5065384948
2590,13151.03490084
2780,13725.6430241621
2970,14031.7831471378
3160,14861.4358707889
3350,14800.3810513553
3540,15360.2667359487
3730,16019.3123755088
3920,16809.1279120118
4110,16893.132415346
4300,16940.7638347623
4490,17921.1050489305
4680,17947.5188360613
4870,18303.0224300684
5060,19259.9809474322
5250,18496.1461851563
5440,19289.4258248896
5630,19373.8633411276
5820,19275.5694119685
6010,19788.2566900494
6200,19915.562483762
6390,20869.0568978956
6580,20360.6997488525
6770,20771.1959816403
6960,20522.6465748679
7150,20859.5306140123
7340,20962.587685113
7530,21121.9364337057
7720,21453.6243180047
7910,21264.8306919546
8100,20452.4984844548
8290,20834.8488784966
8480,21693.9464796051
8670,20987.2694206287
8860,21229.7566467481
9050,21939.4647960509
9240,21625.5304408071
9430,21209.4050402702
9620,21233.6537628821
9810,21336.2778210791
10000,21576.5999826795
