0,175.081550763546
0.05,95.2628388325972
0.1,147.195519759822
0.15,331.659016772033
0.2,442.135042290927
0.25,422.620594093704
0.3,385.20827920672
0.35,458.84934037701
0.4,422.793799255218
0.45,423.140209578245
0.5,397.24603793193
0.55,404.231979446321
0.6,428.827112381282
0.65,415.288242256286
0.7,264.54201668543
0.75,372.391097254698
0.8,275.74261712999
0.85,205.392454028463
0.9,329.263012037759
0.95,263.214110447158
1,184.088219162264
1.05,313.357004705407
1.1,335.469530325337
1.15,340.867757859184
1.2,273.837360353339
